epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
1,0.2929,0.0182,0.2794,0.4733,0.7281,0.6753,0.6699,92
2,0.2513,0.0095,0.2439,0.4392,0.7159,0.678,0.6818,92
3,0.2496,0.0097,0.2421,0.4285,0.7918,0.6321,0.6297,92
4,0.2483,0.0088,0.2413,0.4271,0.8585,0.5882,0.5937,92
5,0.2473,0.0078,0.2409,0.425,0.9319,0.5633,0.5602,92
6,0.2462,0.0075,0.24,0.4208,0.9816,0.5422,0.5411,92
7,0.2436,0.0072,0.2374,0.4111,1.0634,0.5008,0.496,92
8,0.2416,0.008,0.2349,0.403,1.0862,0.4991,0.5003,92
9,0.2384,0.0075,0.2321,0.3942,1.08,0.5042,0.5006,92
10,0.2375,0.0078,0.231,0.3904,1.0032,0.562,0.5556,92
11,0.2353,0.0071,0.2292,0.385,1.0395,0.5248,0.5279,92
12,0.2274,0.008,0.2207,0.3608,1.0929,0.5003,0.4941,92
13,0.2193,0.0077,0.2127,0.3406,1.2495,0.4225,0.4326,92
14,0.2133,0.007,0.2068,0.3262,1.6141,0.3007,0.2912,92
15,0.2086,0.007,0.202,0.3166,1.6727,0.3003,0.2861,92
16,0.2003,0.0072,0.1934,0.297,1.7764,0.274,0.2568,92
17,0.1939,0.0074,0.1869,0.2837,1.8391,0.2842,0.2731,92
18,0.1888,0.0063,0.1825,0.2742,1.8614,0.2822,0.2649,92
19,0.1846,0.0073,0.1775,0.2628,1.9795,0.2279,0.2229,92
20,0.181,0.0075,0.1737,0.255,2.0796,0.2174,0.2055,92
21,0.1781,0.0075,0.1706,0.2494,2.249,0.1796,0.1715,92
22,0.1747,0.0075,0.1671,0.2423,2.3143,0.1763,0.1693,92
23,0.1696,0.0081,0.1615,0.2309,2.4643,0.1559,0.1478,92
24,0.1648,0.008,0.1567,0.2213,2.5664,0.1334,0.13,92
25,0.1604,0.0083,0.1519,0.2115,2.7058,0.1223,0.1152,92
26,0.1575,0.0075,0.1496,0.207,2.6235,0.1371,0.1335,92
27,0.1559,0.0077,0.1479,0.2035,2.5899,0.1446,0.1367,92
28,0.1527,0.0082,0.1443,0.1971,2.6985,0.1303,0.1206,92
29,0.1496,0.0081,0.1414,0.191,2.5584,0.1456,0.139,92
30,0.1492,0.0085,0.1408,0.1904,2.3843,0.1823,0.1817,92
31,0.1474,0.0074,0.1399,0.1883,2.3273,0.1857,0.1818,92
32,0.145,0.0073,0.1376,0.1835,2.319,0.1976,0.1983,92
33,0.1405,0.0075,0.133,0.1745,2.2807,0.1985,0.1946,92
34,0.1389,0.0076,0.1314,0.1711,2.1794,0.2176,0.2152,92
35,0.135,0.0082,0.127,0.1629,2.2142,0.2001,0.1974,92
36,0.1285,0.0092,0.1196,0.148,2.3869,0.1849,0.1756,92
37,0.1255,0.009,0.1169,0.143,2.1947,0.2061,0.203,92
38,0.1233,0.0084,0.1153,0.1416,2.1008,0.2225,0.2184,92
39,0.1231,0.0084,0.115,0.14,2.2013,0.192,0.1881,92
40,0.1222,0.0079,0.1143,0.1387,2.3406,0.1658,0.1655,92
41,0.1205,0.0079,0.1125,0.135,2.5642,0.1278,0.1305,92
42,0.1166,0.0076,0.1083,0.1268,2.954,0.0835,0.0868,92
43,0.1152,0.0077,0.1068,0.1244,2.9739,0.0974,0.0941,92
44,0.114,0.0071,0.1059,0.1223,3.1398,0.0788,0.0785,92
45,0.1097,0.0069,0.1016,0.114,3.3489,0.067,0.0699,92
46,0.1074,0.007,0.0991,0.1098,3.4839,0.0609,0.0633,92
47,0.1046,0.007,0.0962,0.1029,3.525,0.0738,0.0724,92
48,0.1009,0.0068,0.0925,0.0966,3.6565,0.0653,0.0666,92
49,0.0991,0.0066,0.0912,0.0943,3.3144,0.0979,0.0881,92
50,0.0981,0.0061,0.0906,0.0934,3.2194,0.0959,0.0972,92
51,0.0966,0.0061,0.0893,0.0913,2.9582,0.133,0.1299,92
52,0.0931,0.0059,0.0861,0.0838,2.9852,0.0989,0.1026,92
53,0.0917,0.006,0.0845,0.082,2.9588,0.128,0.1125,92
54,0.0902,0.0062,0.083,0.0797,2.8575,0.124,0.1195,92
55,0.089,0.0059,0.0822,0.0792,2.6919,0.1447,0.1399,92
56,0.0888,0.006,0.082,0.0774,2.6052,0.1836,0.1736,92
57,0.0883,0.0058,0.0815,0.0779,2.7287,0.1427,0.1391,92
58,0.088,0.0054,0.0814,0.0777,2.7691,0.1205,0.1214,92
59,0.0879,0.0057,0.0812,0.0771,2.732,0.1381,0.1387,92
60,0.0872,0.0059,0.0802,0.0754,2.8579,0.1207,0.1126,92
61,0.0831,0.0056,0.076,0.0659,3.1916,0.0782,0.0779,92
62,0.0821,0.0059,0.0749,0.0654,3.0914,0.0985,0.0985,92
63,0.0806,0.0055,0.0738,0.0629,2.9475,0.1213,0.1162,92
64,0.0806,0.0055,0.0737,0.0625,3.069,0.0955,0.0934,92
65,0.08,0.0053,0.0731,0.0621,3.1184,0.0931,0.0909,92
66,0.0786,0.0051,0.072,0.0592,3.1216,0.1006,0.0998,92
67,0.0756,0.0051,0.0685,0.0535,3.5633,0.0567,0.0583,92
68,0.0738,0.005,0.0669,0.0506,3.4442,0.0755,0.0737,92
69,0.0734,0.0053,0.0662,0.0499,3.5197,0.0611,0.0622,92
70,0.0736,0.0053,0.0663,0.0494,3.6415,0.0577,0.059,92
71,0.0736,0.005,0.0666,0.0504,3.5131,0.0716,0.0748,92
72,0.0726,0.0049,0.0659,0.0497,3.2085,0.1147,0.1126,92
73,0.0725,0.0048,0.0656,0.0491,3.5362,0.0774,0.0739,92
74,0.0726,0.0051,0.0656,0.0495,3.3752,0.0983,0.0924,92
75,0.0737,0.0051,0.0665,0.0502,3.5999,0.0651,0.0731,92
76,0.0702,0.0046,0.0644,0.0473,2.533,0.2494,0.2586,92
77,0.0721,0.0048,0.0655,0.0485,3.1425,0.1057,0.1036,92
78,0.0722,0.005,0.0653,0.0483,3.3937,0.0914,0.0923,92
79,0.0728,0.0044,0.0661,0.0501,3.6537,0.076,0.0742,92
80,0.072,0.0045,0.0652,0.0479,3.6316,0.0868,0.0866,92
81,0.0723,0.0047,0.0656,0.0491,3.4263,0.1199,0.1279,92
82,0.0725,0.0048,0.0658,0.0497,3.381,0.1133,0.1049,92
83,0.0725,0.0043,0.0657,0.0489,3.7716,0.0603,0.0581,92
84,0.0735,0.0045,0.0665,0.0505,3.8162,0.0519,0.0519,92
85,0.0711,0.0043,0.0652,0.0485,2.942,0.2762,0.2791,92
86,0.0717,0.0043,0.0652,0.0484,3.4265,0.0985,0.0904,92
87,0.0726,0.0044,0.0657,0.0487,3.8117,0.0464,0.0443,92
88,0.0724,0.0053,0.0645,0.0472,4.233,0.0648,0.0623,92
89,0.0711,0.0045,0.0636,0.046,4.3093,0.0445,0.0412,92
90,0.0681,0.0045,0.0609,0.0411,4.0151,0.0677,0.0642,92
91,0.0646,0.0042,0.0584,0.0374,3.2896,0.2104,0.1947,92
92,0.0648,0.0041,0.0585,0.038,3.4716,0.0941,0.0877,92
93,0.0668,0.0046,0.0595,0.0392,4.1007,0.0532,0.0496,92
94,0.0646,0.0044,0.0583,0.0378,3.1776,0.1647,0.1606,92
95,0.0653,0.0039,0.0585,0.0382,4.0898,0.0463,0.0462,92
96,0.0652,0.0042,0.0585,0.0379,3.8344,0.2265,0.2259,92
97,0.0609,0.004,0.0559,0.0345,2.2141,0.3938,0.3923,92
98,0.0649,0.0044,0.0582,0.0374,3.6724,0.0682,0.0652,92
99,0.0653,0.0042,0.0583,0.0372,4.0199,0.0513,0.047,92
100,0.0648,0.0043,0.0584,0.0379,3.3606,0.2294,0.2076,92
101,0.0629,0.0039,0.0571,0.0359,3.093,0.1621,0.1591,92
102,0.0652,0.0039,0.0584,0.0379,4.1644,0.033,0.0321,92
103,0.0645,0.0036,0.0585,0.0381,3.4303,0.0918,0.0856,92
104,0.0635,0.0037,0.0578,0.0373,3.1736,0.1649,0.1708,92
105,0.0647,0.0038,0.0579,0.0371,4.1345,0.044,0.0414,92
106,0.0649,0.0037,0.0586,0.038,3.7969,0.0944,0.0931,92
107,0.0631,0.0038,0.0575,0.0367,2.987,0.2266,0.2448,92
108,0.0618,0.0035,0.0563,0.0349,3.0134,0.1365,0.1317,92
109,0.064,0.0049,0.0562,0.034,4.3938,0.0193,0.0278,92
110,0.0614,0.0063,0.0514,0.0282,5.4668,0.0015,0.0075,92
111,0.0593,0.0064,0.0485,0.025,6.3707,0.0007,0.003,92
112,0.0587,0.0068,0.0472,0.0238,6.7847,0.0005,0.0019,92
113,0.058,0.0064,0.0471,0.024,6.3915,0.0121,0.0151,92
114,0.0587,0.0052,0.0498,0.0269,5.2969,0.0311,0.0331,92
115,0.0594,0.0062,0.0486,0.0256,6.497,0.0047,0.0042,92
116,0.0595,0.0065,0.0477,0.0245,7.2806,0.0022,0.0036,92
117,0.0596,0.006,0.0491,0.026,6.3153,0.0106,0.0089,92
118,0.0577,0.004,0.0501,0.0275,4.7656,0.0557,0.0499,92
119,0.0574,0.0036,0.0507,0.0281,4.0897,0.0806,0.0735,92
120,0.0568,0.0037,0.0505,0.0274,3.714,0.1065,0.1029,92
121,0.0563,0.0034,0.05,0.0269,3.9257,0.0955,0.0828,92
122,0.0581,0.0036,0.0509,0.0281,4.7137,0.02,0.0217,92
123,0.0565,0.0035,0.0503,0.0272,3.7783,0.1414,0.1329,92
124,0.0558,0.0035,0.0493,0.026,4.0452,0.0598,0.0594,92
125,0.0561,0.0035,0.0493,0.0253,4.3019,0.0771,0.0695,92
126,0.0521,0.0035,0.0461,0.0213,3.5568,0.1248,0.1239,92
127,0.0519,0.0036,0.0446,0.0202,4.7659,0.0242,0.0221,92
128,0.0507,0.0036,0.0444,0.0198,3.7887,0.1327,0.132,92
129,0.0508,0.0036,0.0443,0.0198,3.9314,0.0761,0.071,92
130,0.0502,0.0036,0.0436,0.0192,4.0228,0.0869,0.0882,92
131,0.0505,0.0036,0.0437,0.0191,4.3054,0.0567,0.0568,92
132,0.0508,0.0037,0.0439,0.0198,4.3,0.0626,0.0642,92
133,0.0515,0.0038,0.0433,0.0188,5.5528,0.0126,0.0152,92
134,0.05,0.004,0.0406,0.0164,6.6012,0.0019,0.0031,92
135,0.0504,0.0044,0.0412,0.017,6.1034,0.0068,0.0097,92
136,0.0505,0.0042,0.0428,0.0187,4.7481,0.0904,0.0915,92
137,0.0486,0.0035,0.0421,0.0179,4.0626,0.0674,0.0752,92
138,0.0496,0.0034,0.0431,0.019,4.1427,0.1048,0.1081,92
139,0.0488,0.0035,0.0426,0.0186,3.8142,0.11,0.0938,92
140,0.0485,0.0033,0.0421,0.0182,4.1088,0.0617,0.0595,92
141,0.05,0.0036,0.0429,0.0182,4.6095,0.0368,0.0362,92
142,0.0482,0.0035,0.0421,0.0175,3.6045,0.1572,0.1583,92
143,0.0492,0.0035,0.0427,0.0185,4.0671,0.0691,0.0658,92
144,0.0489,0.0034,0.0424,0.0176,4.1543,0.0685,0.0708,92
145,0.0487,0.0037,0.0419,0.0171,4.2239,0.0772,0.0719,92
146,0.0464,0.0035,0.0394,0.0135,4.5969,0.0454,0.0405,92
147,0.0451,0.0044,0.0365,0.0108,5.5052,0.0061,0.0111,92
148,0.0431,0.006,0.0325,0.0084,6.4013,0.0009,0.0037,92
149,0.0427,0.0062,0.031,0.0075,7.3398,0.0005,0.0016,92
150,0.0427,0.0062,0.0308,0.0075,7.5309,0.0086,0.0081,92
151,0.0438,0.0056,0.0337,0.0095,6.1376,0.0072,0.009,92
152,0.0438,0.0042,0.0349,0.0103,5.9676,0.0176,0.0167,92
153,0.0424,0.0038,0.0354,0.0103,4.3365,0.1047,0.1066,92
154,0.0428,0.0034,0.0355,0.0107,4.9563,0.0203,0.0186,92
155,0.0422,0.0036,0.0356,0.0108,4.0282,0.1253,0.1205,92
156,0.0417,0.0034,0.0353,0.0104,4.037,0.087,0.0809,92
157,0.0415,0.0033,0.035,0.0103,4.1735,0.057,0.0574,92
158,0.0423,0.0035,0.0356,0.0108,4.2494,0.0942,0.0925,92
159,0.0401,0.0036,0.0337,0.0093,3.9118,0.1179,0.1108,92
160,0.0409,0.0051,0.0314,0.0077,5.9858,0.0021,0.0059,92
161,0.0412,0.0058,0.03,0.0071,7.1129,0.0007,0.0016,92
162,0.0416,0.0061,0.0299,0.0072,7.444,0.0003,0.0011,92
163,0.0419,0.0061,0.0299,0.007,7.7683,0.0044,0.0026,92
164,0.0402,0.0038,0.0329,0.0089,4.6557,0.0765,0.0702,92
165,0.0416,0.0033,0.0349,0.01,4.4089,0.0744,0.0672,92
166,0.0421,0.0033,0.0354,0.0108,4.4371,0.0822,0.0817,92
167,0.04,0.0033,0.0339,0.0095,3.7385,0.1438,0.1352,92
168,0.0413,0.0032,0.0349,0.0102,4.2632,0.0578,0.0528,92
169,0.0416,0.0034,0.035,0.0104,4.2773,0.0508,0.0468,92
170,0.0435,0.0033,0.0362,0.0114,4.9275,0.0238,0.0216,92
171,0.0409,0.0033,0.0347,0.0101,3.9364,0.1296,0.1219,92
172,0.0408,0.0031,0.0344,0.01,4.2128,0.0585,0.0608,92
173,0.0397,0.003,0.034,0.0097,3.6672,0.1289,0.1204,92
174,0.0419,0.0031,0.0352,0.0106,4.5212,0.0329,0.0314,92
175,0.0411,0.0031,0.0349,0.01,4.0006,0.1103,0.1063,92
176,0.0415,0.0031,0.0349,0.0102,4.4568,0.033,0.0338,92
177,0.0424,0.0031,0.0353,0.0109,4.8319,0.0219,0.0207,92
178,0.0422,0.0032,0.0357,0.0109,4.2951,0.1356,0.1122,92
179,0.0411,0.0031,0.0346,0.01,4.318,0.0463,0.0439,92
180,0.0404,0.0033,0.0344,0.0098,3.7325,0.1229,0.1197,92
181,0.0416,0.0032,0.0348,0.0106,4.6499,0.03,0.029,92
182,0.0416,0.0034,0.0348,0.01,4.4607,0.0587,0.0668,92
183,0.0431,0.0032,0.0357,0.0109,5.1493,0.0236,0.023,92
184,0.0408,0.0031,0.0347,0.0102,3.9804,0.0924,0.0884,92
185,0.0422,0.0032,0.0351,0.0104,4.9051,0.027,0.0282,92
186,0.0415,0.003,0.0349,0.0106,4.4582,0.0584,0.0493,92
187,0.0393,0.0032,0.0338,0.0094,3.2836,0.1817,0.1791,92
188,0.0416,0.0031,0.0348,0.0104,4.663,0.0279,0.0279,92
189,0.0423,0.0033,0.0356,0.0108,4.4099,0.0928,0.0774,92
190,0.0415,0.0034,0.0347,0.0102,4.4514,0.0374,0.0377,92
191,0.0405,0.0033,0.0343,0.0101,3.9445,0.1136,0.1017,92
192,0.0402,0.0031,0.0339,0.0099,4.1214,0.0771,0.0671,92
193,0.0416,0.0031,0.0348,0.0101,4.6788,0.0307,0.031,92
194,0.0411,0.0031,0.0348,0.0101,4.1555,0.0688,0.068,92
195,0.0408,0.0032,0.0346,0.0101,4.0276,0.1099,0.1054,92
196,0.0396,0.0031,0.0334,0.0094,4.0645,0.1444,0.1417,92
197,0.0398,0.0031,0.0335,0.0092,4.1148,0.0561,0.053,92
198,0.0405,0.003,0.0342,0.0101,4.2151,0.0751,0.0601,92
199,0.0396,0.0031,0.034,0.0095,3.4709,0.1233,0.1069,92
200,0.0413,0.0029,0.0345,0.0104,4.7346,0.0323,0.0307,92
201,0.0405,0.0031,0.0344,0.01,3.9521,0.109,0.1103,92
202,0.0413,0.0031,0.0346,0.0101,4.4949,0.0355,0.0333,92
203,0.0425,0.0032,0.0354,0.0108,4.8771,0.0307,0.0254,92
204,0.0412,0.003,0.0344,0.0101,4.6242,0.0431,0.0494,92
205,0.0408,0.0031,0.0347,0.0103,4.0226,0.0802,0.0813,92
206,0.0394,0.0031,0.0336,0.0095,3.6344,0.1366,0.1114,92
207,0.0403,0.0031,0.034,0.0096,4.1269,0.0993,0.0901,92
208,0.0404,0.003,0.0341,0.0096,4.1353,0.0533,0.0549,92
209,0.0419,0.0031,0.0348,0.0104,4.8847,0.0211,0.0191,92
210,0.0399,0.0031,0.0339,0.0093,3.9062,0.113,0.0899,92
211,0.0406,0.0028,0.0344,0.0101,4.2127,0.0764,0.0713,92
212,0.04,0.003,0.0337,0.0095,4.1946,0.0845,0.0784,92
213,0.0416,0.0031,0.0349,0.0105,4.6081,0.032,0.0294,92
214,0.0396,0.0031,0.0337,0.0093,3.7927,0.1202,0.1204,92
215,0.0403,0.0031,0.034,0.01,4.0504,0.0833,0.0822,92
216,0.0396,0.003,0.0336,0.0098,3.928,0.1019,0.0822,92
217,0.0408,0.003,0.0339,0.0096,4.8003,0.0242,0.0255,92
218,0.0412,0.003,0.0345,0.0099,4.5922,0.0404,0.0387,92
219,0.0393,0.0029,0.0336,0.0091,3.6262,0.1519,0.1325,92
220,0.0401,0.0029,0.0336,0.0094,4.4644,0.0324,0.0352,92
221,0.0413,0.0029,0.0346,0.0103,4.6166,0.0315,0.0284,92
222,0.0403,0.0029,0.0343,0.01,4.0211,0.1251,0.1089,92
223,0.0403,0.003,0.0342,0.0099,4.0112,0.0704,0.0683,92
224,0.0392,0.0028,0.0332,0.0091,3.9735,0.1173,0.0973,92
225,0.041,0.003,0.0337,0.0097,5.1606,0.0164,0.0156,92
226,0.0409,0.003,0.0344,0.0097,4.2928,0.0523,0.0531,92
227,0.039,0.003,0.0333,0.0094,3.6247,0.1232,0.1071,92
228,0.0413,0.0031,0.0343,0.0102,4.8174,0.0275,0.0252,92
229,0.0392,0.0027,0.0336,0.0093,3.6381,0.1607,0.1451,92
230,0.0396,0.003,0.0334,0.009,4.0455,0.0811,0.0733,92
231,0.0397,0.003,0.0333,0.0094,4.2554,0.06,0.0635,92
232,0.0402,0.003,0.0341,0.0097,4.0298,0.0839,0.0854,92
233,0.0412,0.0029,0.0344,0.0103,4.7935,0.0259,0.0248,92
234,0.042,0.0031,0.0346,0.0106,5.1524,0.0193,0.0189,92
235,0.0405,0.003,0.0342,0.0099,4.2094,0.092,0.0877,92
236,0.0398,0.003,0.0336,0.0095,4.1244,0.0554,0.0482,92
237,0.0401,0.0028,0.0337,0.0095,4.526,0.0769,0.0534,92
238,0.0387,0.0029,0.0329,0.0092,3.7561,0.1338,0.1266,92
239,0.0395,0.0028,0.0336,0.0096,3.8679,0.124,0.1011,92
240,0.0403,0.0031,0.0338,0.0097,4.295,0.0402,0.0434,92
241,0.0411,0.0031,0.0344,0.0098,4.6308,0.0314,0.0314,92
242,0.0427,0.0036,0.0341,0.01,6.0368,0.0064,0.0072,92
243,0.0407,0.0033,0.0333,0.0092,5.093,0.0371,0.0361,92
244,0.04,0.0029,0.0338,0.0095,4.1617,0.079,0.073,92
245,0.0396,0.0028,0.0337,0.0091,3.8935,0.0825,0.0785,92
246,0.0399,0.0031,0.0336,0.0094,4.1894,0.1175,0.1044,92
247,0.0391,0.0029,0.0332,0.0092,3.8455,0.0865,0.0837,92
248,0.0405,0.003,0.0335,0.0095,4.8061,0.0259,0.0258,92
249,0.0409,0.003,0.0343,0.0098,4.4567,0.0391,0.0349,92
250,0.0411,0.0029,0.0346,0.01,4.5106,0.0693,0.0624,92
251,0.0397,0.0029,0.0336,0.0092,4.0464,0.0827,0.0756,92
252,0.0387,0.0028,0.0329,0.0091,3.8144,0.0914,0.0838,92
253,0.041,0.0029,0.0342,0.0099,4.75,0.0344,0.0355,92
254,0.0405,0.003,0.0341,0.0095,4.3097,0.0826,0.0674,92
255,0.0396,0.0028,0.0334,0.0095,4.2601,0.0752,0.0714,92
256,0.0404,0.0029,0.0341,0.0099,4.3188,0.0576,0.0504,92
257,0.0413,0.0029,0.0345,0.0103,4.6789,0.0906,0.0819,92
258,0.0391,0.003,0.0332,0.0094,3.7891,0.0968,0.094,92
259,0.0401,0.0027,0.034,0.0099,4.1056,0.0668,0.062,92
260,0.041,0.0028,0.0339,0.01,5.167,0.0167,0.0179,92
261,0.0408,0.003,0.0342,0.01,4.4935,0.0487,0.0425,92
262,0.0385,0.0028,0.0333,0.0096,3.2994,0.1866,0.1668,92
263,0.0397,0.003,0.0331,0.0093,4.4369,0.0432,0.0447,92
264,0.0411,0.003,0.0341,0.0097,4.9625,0.0204,0.0178,92
265,0.0389,0.0029,0.0333,0.0097,3.5202,0.1715,0.1434,92
266,0.0398,0.003,0.0331,0.0092,4.5669,0.0311,0.0331,92
267,0.0406,0.0027,0.034,0.0103,4.6981,0.0444,0.0424,92
268,0.0392,0.0029,0.0335,0.0096,3.6098,0.1337,0.1154,92
269,0.04,0.0029,0.0336,0.0095,4.3678,0.0506,0.0487,92
270,0.0409,0.0029,0.0342,0.0101,4.6493,0.0409,0.0381,92
271,0.043,0.0038,0.0337,0.0098,6.549,0.006,0.0082,92
272,0.0423,0.0047,0.0323,0.0088,6.7078,0.0055,0.0085,92
273,0.0394,0.0043,0.0299,0.0073,6.4856,0.0205,0.0115,92
274,0.0395,0.0034,0.0322,0.0089,4.999,0.062,0.0439,92
275,0.0395,0.0028,0.0331,0.0092,4.3836,0.0767,0.0699,92
276,0.0392,0.0029,0.0335,0.0098,3.6885,0.1675,0.1662,92
277,0.0396,0.0031,0.0327,0.0091,4.6994,0.021,0.0244,92
278,0.0385,0.0026,0.0328,0.0091,3.8856,0.0982,0.0809,92
279,0.0395,0.0029,0.0335,0.0095,3.9604,0.0837,0.0758,92
280,0.0399,0.0028,0.0338,0.0098,4.1342,0.0578,0.0515,92
281,0.0398,0.0027,0.0338,0.0099,4.081,0.0818,0.0674,92
282,0.0411,0.0028,0.0345,0.0103,4.6961,0.0288,0.0298,92
283,0.0402,0.0028,0.034,0.0102,4.2574,0.0757,0.068,92
284,0.0399,0.0029,0.034,0.01,3.8532,0.1374,0.1188,92
285,0.0394,0.0027,0.0333,0.0094,4.1747,0.0508,0.0501,92
286,0.0396,0.0028,0.0333,0.0094,4.4089,0.0625,0.0597,92
287,0.0414,0.0029,0.0342,0.0104,5.1031,0.023,0.0267,92
288,0.0407,0.0028,0.0345,0.0104,4.2083,0.0857,0.077,92
289,0.0392,0.0029,0.0333,0.0095,3.8715,0.087,0.0927,92
290,0.0382,0.0028,0.0329,0.0092,3.3665,0.1793,0.1594,92
291,0.0403,0.0027,0.0339,0.01,4.5119,0.039,0.0353,92
292,0.0404,0.0029,0.0341,0.0101,4.2565,0.0722,0.0717,90
293,0.0397,0.0029,0.0326,0.0090,5.0998,0.0188,0.0227,89
294,0.0410,0.0032,0.0332,0.0095,5.5401,0.0207,0.0218,89
295,0.0399,0.0030,0.0337,0.0095,4.1833,0.0797,0.0799,89
296,0.0392,0.0028,0.0331,0.0092,4.1381,0.0870,0.0772,89
297,0.0390,0.0029,0.0331,0.0092,3.8640,0.1104,0.0957,89
298,0.0397,0.0027,0.0336,0.0097,4.2115,0.0626,0.0516,89
299,0.0402,0.0029,0.0336,0.0100,4.5898,0.0406,0.0420,89
300,0.0398,0.0028,0.0336,0.0099,4.2734,0.0767,0.0777,89
301,0.0403,0.0028,0.0339,0.0102,4.3868,0.0476,0.0422,89
302,0.0408,0.0028,0.0343,0.0102,4.6199,0.0318,0.0290,89
303,0.0407,0.0029,0.0342,0.0105,4.4396,0.0639,0.0587,89
304,0.0396,0.0028,0.0335,0.0098,4.0788,0.0993,0.0765,89
305,0.0410,0.0028,0.0343,0.0103,4.7917,0.0334,0.0370,89
306,0.0392,0.0028,0.0332,0.0095,3.9548,0.1100,0.0993,89
307,0.0395,0.0027,0.0334,0.0093,4.1453,0.0842,0.0679,89
